filename, type, layout, sys, nProcs, nMaster, nCompute, nIO, fileCount, transport, ioGroupSize, bufferSize, dataSize, blocking, compression, ost, 
 /home/tcpan/PhD/path/Data/adios/jaguar-hpdc2012-weak1/TCGA.baseline.jaguar.p10240.f71680,TCGA,baseline,jaguar,10240,1,10239,all,71680,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-hpdc2012-weak1/TCGA.baseline.jaguar.p2560.f17920,TCGA,baseline,jaguar,2560,1,2559,all,17920,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-hpdc2012-weak1/TCGA.baseline.jaguar.p5120.f35840,TCGA,baseline,jaguar,5120,1,5119,all,35840,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-hpdc2012-weak1/TCGA.separate.jaguar.p10240.f71680.na-POSIX.b4.io300-1.is1,TCGA,separate,jaguar,10240,1,9939,300,71680,na-POSIX,1,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong1/TCGA.baseline.jaguar.p10240.f100000,tcga,baseline,jaguar,10240,1,10239,all,100000,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong1/TCGA.baseline.jaguar.p5120.f100000,tcga,baseline,jaguar,5120,1,5119,all,100000,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong1/TCGA.co-loc.jaguar.p10240.f100000.MPI_AMR.is1-1-MPI_AMR,tcga,coloc,jaguar,10240,1,10239,all,100000,MPI_AMR,1,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong1/TCGA.separate.jaguar.p10240.f100000.MPI_AMR.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,MPI_AMR,16,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong1/TCGA.separate.jaguar.p10240.f100000.MPI_AMR.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,MPI_AMR,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong1/TCGA.separate.jaguar.p10240.f100000.MPI_AMR.b4.io5120-16.is16-1,tcga,separate,jaguar,10240,1,5119,5120,100000,MPI_AMR,16,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong1/TCGA.separate.jaguar.p10240.f100000.MPI_AMR.b4.io5120-16.is5120-1,tcga,separate,jaguar,10240,1,5119,5120,100000,MPI_AMR,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong1/TCGA.separate.jaguar.p10240.f100000.MPI_AMR.b4.io7680-16.is16-1,tcga,separate,jaguar,10240,1,2559,7680,100000,MPI_AMR,16,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong1/TCGA.separate.jaguar.p10240.f100000.MPI_AMR.b4.io7680-16.is7680-1,tcga,separate,jaguar,10240,1,2559,7680,100000,MPI_AMR,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong2/TCGA.baseline.jaguar.p10240.f100000,tcga,baseline,jaguar,10240,1,10239,all,100000,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong2/TCGA.baseline.jaguar.p2560.f100000,tcga,baseline,jaguar,2560,1,2559,all,100000,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong2/TCGA.baseline.jaguar.p5120.f100000,tcga,baseline,jaguar,5120,1,5119,all,100000,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-strong2/TCGA.separate.jaguar.p10240.f100000.MPI_LUSTRE.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,MPI_LUSTRE,16,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.baseline.jaguar.p10240.f100000,tcga,baseline,jaguar,10240,1,10239,all,100000,opencv,all,1,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.MPI_AMR.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,MPI_AMR,16,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.MPI_AMR.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,MPI_AMR,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.NULL.b4.io2560-16.is1-1,tcga,separate,jaguar,10240,1,7679,2560,100000,NULL,1,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.NULL.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,NULL,16,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.NULL.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,NULL,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.POSIX.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,POSIX,16,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.POSIX.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,POSIX,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.na-NULL.b4.io2560-16.is1-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-NULL,1,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.na-NULL.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-NULL,16,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.na-NULL.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-NULL,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.na-POSIX.b4.io2560-16.is1-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-POSIX,1,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.na-POSIX.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-POSIX,16,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports-sep_osts/TCGA.separate.jaguar.p10240.f100000.na-POSIX.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-POSIX,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.baseline.jaguar.p10240.f100000,tcga,baseline,jaguar,10240,1,10239,all,100000,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.MPI.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,MPI,16,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.MPI.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,MPI,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.MPI_LUSTRE.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,MPI_LUSTRE,16,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.MPI_LUSTRE.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,MPI_LUSTRE,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.NULL.b4.io2560-16.is1-1,tcga,separate,jaguar,10240,1,7679,2560,100000,NULL,1,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.NULL.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,NULL,16,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.NULL.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,NULL,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.POSIX.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,POSIX,16,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.POSIX.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,POSIX,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.na-NULL.b4.io2560-16.is1-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-NULL,1,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.na-NULL.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-NULL,16,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.na-NULL.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-NULL,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.na-POSIX.b4.io2560-16.is1-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-POSIX,1,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.na-POSIX.b4.io2560-16.is16-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-POSIX,16,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/jaguar-tcga-transports/TCGA.separate.jaguar.p10240.f100000.na-POSIX.b4.io2560-16.is2560-1,tcga,separate,jaguar,10240,1,7679,2560,100000,na-POSIX,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.baseline.keeneland.p192.f4800,TCGA,baseline,keeneland,192,1,191,all,4800,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.baseline.keeneland.p192.f4800.osts,TCGA,baseline,keeneland,192,1,191,all,4800,opencv,all,1,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.baseline.keeneland.p384.f9600,TCGA,baseline,keeneland,384,1,383,all,9600,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.baseline.keeneland.p384.f9600.osts,TCGA,baseline,keeneland,384,1,383,all,9600,opencv,all,1,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.baseline.keeneland.p720.f18000,TCGA,baseline,keeneland,720,1,719,all,18000,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.baseline.keeneland.p720.f18000.osts,TCGA,baseline,keeneland,720,1,719,all,18000,opencv,all,1,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.baseline.keeneland.p96.f2400,TCGA,baseline,keeneland,96,1,95,all,2400,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.baseline.keeneland.p96.f2400.osts,TCGA,baseline,keeneland,96,1,95,all,2400,opencv,all,1,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n32.f9600.MPI_AMR.b4.io60-1.is60,TCGA,separate,keeneland,384,1,323,60,9600,MPI_AMR,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n32.f9600.MPI_AMR.b4.io60-1.is60.ost,TCGA,separate,keeneland,384,1,323,60,9600,MPI_AMR,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n32.f9600.MPI_LUSTRE.b4.io60-1.is15,TCGA,separate,keeneland,384,1,323,60,9600,MPI_LUSTRE,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n32.f9600.MPI_LUSTRE.b4.io60-1.is60,TCGA,separate,keeneland,384,1,323,60,9600,MPI_LUSTRE,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n32.f9600.POSIX.b4.io60-1.is15,TCGA,separate,keeneland,384,1,323,60,9600,POSIX,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n32.f9600.POSIX.b4.io60-1.is15.ost,TCGA,separate,keeneland,384,1,323,60,9600,POSIX,15,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n32.f9600.POSIX.b4.io60-1.is60,TCGA,separate,keeneland,384,1,323,60,9600,POSIX,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n32.f9600.na-POSIX.b4.io60-1.is1,TCGA,separate,keeneland,384,1,323,60,9600,na-POSIX,1,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n32.f9600.na-POSIX.b4.io60-1.is1.ost,TCGA,separate,keeneland,384,1,323,60,9600,na-POSIX,1,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.MPI_AMR.b4.io60-1.is60,TCGA,separate,keeneland,720,1,659,60,18000,MPI_AMR,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.MPI_AMR.b4.io60-1.is60.ost,TCGA,separate,keeneland,720,1,659,60,18000,MPI_AMR,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.MPI_LUSTRE.b4.io60-1.is15,TCGA,separate,keeneland,720,1,659,60,18000,MPI_LUSTRE,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.MPI_LUSTRE.b4.io60-1.is15.ost,TCGA,separate,keeneland,720,1,659,60,18000,MPI_LUSTRE,15,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.MPI_LUSTRE.b4.io60-1.is60,TCGA,separate,keeneland,720,1,659,60,18000,MPI_LUSTRE,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.MPI_LUSTRE.b4.io60-1.is60.ost,TCGA,separate,keeneland,720,1,659,60,18000,MPI_LUSTRE,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.POSIX.b4.io60-1.is15,TCGA,separate,keeneland,720,1,659,60,18000,POSIX,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.POSIX.b4.io60-1.is15.ost,TCGA,separate,keeneland,720,1,659,60,18000,POSIX,15,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.POSIX.b4.io60-1.is60,TCGA,separate,keeneland,720,1,659,60,18000,POSIX,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.POSIX.b4.io60-1.is60.ost,TCGA,separate,keeneland,720,1,659,60,18000,POSIX,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.na-POSIX.b4.io60-1.is1,TCGA,separate,keeneland,720,1,659,60,18000,na-POSIX,1,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-1/TCGA.separate.keeneland.n60.f18000.na-POSIX.b4.io60-1.is1.ost,TCGA,separate,keeneland,720,1,659,60,18000,na-POSIX,1,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.baseline.keeneland.n100.f30000,TCGA,baseline,keeneland,1200,1,1199,all,30000,opencv,all,1,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n100.f30000.MPI_AMR.b4.is-1-MPI_AMR,TCGA,coloc,keeneland,1200,1,1199,all,30000,MPI_AMR,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n100.f30000.MPI_AMR.b4.is-1.ost-MPI_AMR,TCGA,coloc,keeneland,1200,1,1199,all,30000,MPI_AMR,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n100.f30000.MPI_LUSTRE.b4.is-1-MPI_LUSTRE,TCGA,coloc,keeneland,1200,1,1199,all,30000,MPI_LUSTRE,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n100.f30000.MPI_LUSTRE.b4.is-1.ost-MPI_LUSTRE,TCGA,coloc,keeneland,1200,1,1199,all,30000,MPI_LUSTRE,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n100.f30000.MPI_LUSTRE.b4.is15.ost-MPI_LUSTRE,TCGA,coloc,keeneland,1200,1,1199,all,30000,MPI_LUSTRE,15,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n100.f30000.POSIX.b4.is-1-POSIX,TCGA,coloc,keeneland,1200,1,1199,all,30000,POSIX,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n100.f30000.POSIX.b4.is-1.ost-POSIX,TCGA,coloc,keeneland,1200,1,1199,all,30000,POSIX,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n100.f30000.POSIX.b4.is1-POSIX,TCGA,coloc,keeneland,1200,1,1199,all,30000,POSIX,1,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n100.f30000.POSIX.b4.is1.ost-POSIX,TCGA,coloc,keeneland,1200,1,1199,all,30000,POSIX,1,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n100.f30000.POSIX.b4.is15-POSIX,TCGA,coloc,keeneland,1200,1,1199,all,30000,POSIX,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n100.f30000.POSIX.b4.is15.ost-POSIX,TCGA,coloc,keeneland,1200,1,1199,all,30000,POSIX,15,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.MPI_AMR.b4.is-1-MPI_AMR,TCGA,coloc,keeneland,384,1,383,all,9600,MPI_AMR,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.MPI_AMR.b4.is-1.ost-MPI_AMR,TCGA,coloc,keeneland,384,1,383,all,9600,MPI_AMR,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.MPI_LUSTRE.b4.is-1-MPI_LUSTRE,TCGA,coloc,keeneland,384,1,383,all,9600,MPI_LUSTRE,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.MPI_LUSTRE.b4.is-1.ost-MPI_LUSTRE,TCGA,coloc,keeneland,384,1,383,all,9600,MPI_LUSTRE,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.MPI_LUSTRE.b4.is15-MPI_LUSTRE,TCGA,coloc,keeneland,384,1,383,all,9600,MPI_LUSTRE,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.MPI_LUSTRE.b4.is15.ost-MPI_LUSTRE,TCGA,coloc,keeneland,384,1,383,all,9600,MPI_LUSTRE,15,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.POSIX.b4.is-1-POSIX,TCGA,coloc,keeneland,384,1,383,all,9600,POSIX,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.POSIX.b4.is-1.ost-POSIX,TCGA,coloc,keeneland,384,1,383,all,9600,POSIX,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.POSIX.b4.is1-POSIX,TCGA,coloc,keeneland,384,1,383,all,9600,POSIX,1,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.POSIX.b4.is1.ost-POSIX,TCGA,coloc,keeneland,384,1,383,all,9600,POSIX,1,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.POSIX.b4.is15-POSIX,TCGA,coloc,keeneland,384,1,383,all,9600,POSIX,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n32.f9600.POSIX.b4.is15.ost-POSIX,TCGA,coloc,keeneland,384,1,383,all,9600,POSIX,15,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n60.f18000.MPI_AMR.b4.is-1-MPI_AMR,TCGA,coloc,keeneland,720,1,719,all,18000,MPI_AMR,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n60.f18000.MPI_AMR.b4.is-1.ost-MPI_AMR,TCGA,coloc,keeneland,720,1,719,all,18000,MPI_AMR,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n60.f18000.MPI_LUSTRE.b4.is-1-MPI_LUSTRE,TCGA,coloc,keeneland,720,1,719,all,18000,MPI_LUSTRE,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n60.f18000.MPI_LUSTRE.b4.is-1.ost-MPI_LUSTRE,TCGA,coloc,keeneland,720,1,719,all,18000,MPI_LUSTRE,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n60.f18000.MPI_LUSTRE.b4.is15-MPI_LUSTRE,TCGA,coloc,keeneland,720,1,719,all,18000,MPI_LUSTRE,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n60.f18000.POSIX.b4.is-1-POSIX,TCGA,coloc,keeneland,720,1,719,all,18000,POSIX,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n60.f18000.POSIX.b4.is-1.ost-POSIX,TCGA,coloc,keeneland,720,1,719,all,18000,POSIX,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n60.f18000.POSIX.b4.is15-POSIX,TCGA,coloc,keeneland,720,1,719,all,18000,POSIX,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.coloc.keeneland.n60.f18000.POSIX.b4.is15.ost-POSIX,TCGA,coloc,keeneland,720,1,719,all,18000,POSIX,15,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.separate.keeneland.n100.f30000.MPI_LUSTRE.b4.io60-1.is60,TCGA,separate,keeneland,1200,1,1139,60,30000,MPI_LUSTRE,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.separate.keeneland.n100.f30000.MPI_LUSTRE.b4.io60-1.is60.ost,TCGA,separate,keeneland,1200,1,1139,60,30000,MPI_LUSTRE,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.separate.keeneland.n100.f30000.POSIX.b4.io60-1.is15,TCGA,separate,keeneland,1200,1,1139,60,30000,POSIX,15,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.separate.keeneland.n100.f30000.POSIX.b4.io60-1.is60,TCGA,separate,keeneland,1200,1,1139,60,30000,POSIX,all,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.separate.keeneland.n100.f30000.POSIX.b4.io60-1.is60.ost,TCGA,separate,keeneland,1200,1,1139,60,30000,POSIX,all,4,4096,b,n,y,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.separate.keeneland.n100.f30000.na-POSIX.b4.io60-1.is1,TCGA,separate,keeneland,1200,1,1139,60,30000,na-POSIX,1,4,4096,b,n,n,
 /home/tcpan/PhD/path/Data/adios/keeneland-hpdc2012-2/TCGA.separate.keeneland.n32.f9600.na-POSIX.b4.io60-1.is1,TCGA,separate,keeneland,384,1,323,60,9600,na-POSIX,1,4,4096,b,n,n,
