aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550118690303, gpu, 256, 128, 0, 258, 794, 0.0128784, 4162, 6696, 0, 1358, 635, 7536, 14091, 4, 11856, 1531, 632, 14267, 136, 310, 163, 211, 550, 48, 124, 23, 389, 23, 1237, 155, 952, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550118746645, gpu, 384, 128, 0, 261, 637, 0.277161, 4222, 11840, 0, 1433, 651, 7656, 40296, 12, 11831, 1456, 589, 14158, 134, 302, 130, 153, 501, 48, 90, 24, 368, 22, 1232, 109, 832, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550118833851, gpu, 512, 128, 0, 260, 622, 0.62384, 4218, 6768, 0, 1443, 635, 7518, 21063, 6, 11869, 1507, 605, 10829, 134, 301, 107, 160, 523, 49, 78, 23, 359, 21, 1239, 109, 957, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550118893442, gpu, 640, 128, 0, 261, 623, 0.396057, 4169, 6625, 0, 1450, 636, 7756, 11112, 3, 11881, 1527, 605, 10948, 137, 310, 78, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550118939734, gpu, 768, 128, 0, 257, 636, 0.118713, 4169, 6854, 0, 1395, 688, 7685, 33869, 10, 11881, 1533, 590, 10658, 226, 305, 77, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119008737, gpu, 896, 128, 0, 257, 620, 0.0237427, 4286, 6848, 0, 1359, 635, 7743, 24061, 7, 11881, 1448, 686, 10801, 138, 310, 93, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119068077, gpu, 1024, 128, 0, 261, 636, 0.0247803, 4200, 6851, 0, 1395, 651, 7668, 11288, 3, 11880, 1463, 603, 14552, 138, 309, 137, 181, 554, 53, 96, 24, 383, 24, 1211, 121, 891, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119121836, gpu, 1152, 128, 0, 262, 651, 0.0935059, 4273, 6644, 0, 1360, 635, 7631, 23867, 7, 11881, 1465, 604, 10879, 138, 308, 115, 146, 535, 47, 56, 22, 402, 19, 1120, 78, 867, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119184024, gpu, 1280, 128, 0, 265, 622, 0.0273438, 4239, 11828, 0, 1363, 635, 7585, 30270, 9, 11477, 1468, 589, 10748, 134, 301, 157, 169, 519, 45, 121, 22, 425, 26, 1299, 188, 831, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119257933, gpu, 1408, 128, 0, 322, 627, 0.000793457, 4077, 15582, 0, 1400, 715, 7562, 24155, 7, 11795, 1468, 606, 17930, 134, 301, 235, 213, 523, 50, 178, 23, 445, 30, 1259, 227, 901, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119336960, gpu, 1536, 128, 0, 260, 624, 0, 4354, 11706, 0, 1362, 635, 7604, 36968, 11, 11872, 1460, 589, 14210, 134, 302, 225, 210, 501, 48, 206, 24, 397, 27, 1273, 255, 815, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119421213, gpu, 1664, 128, 0, 260, 622, 0, 4163, 15194, 0, 1402, 634, 7514, 24294, 7, 11880, 1569, 623, 14310, 135, 332, 151, 173, 505, 48, 115, 22, 373, 25, 1204, 154, 823, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119495921, gpu, 1792, 128, 0, 260, 753, 0.000244141, 4219, 15134, 0, 1450, 662, 7521, 20611, 6, 11879, 1479, 590, 14142, 134, 301, 153, 224, 490, 44, 169, 26, 374, 22, 1195, 202, 915, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119567052, gpu, 1920, 128, 0, 258, 621, 0.000183105, 4214, 6920, 0, 1397, 651, 7530, 33830, 10, 11881, 1428, 626, 10999, 137, 310, 178, 188, 636, 51, 171, 24, 398, 25, 1271, 157, 857, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119639992, gpu, 2048, 128, 0, 262, 679, 0.000183105, 4351, 6954, 0, 1396, 652, 7601, 24080, 7, 11872, 1548, 590, 10994, 134, 301, 181, 194, 504, 47, 152, 23, 384, 26, 1220, 212, 795, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119703335, gpu, 2176, 128, 0, 260, 668, 0, 4430, 15096, 0, 1402, 635, 7583, 11054, 3, 11879, 1429, 693, 14142, 134, 302, 133, 170, 495, 45, 101, 23, 370, 22, 1200, 149, 880, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119764805, gpu, 2304, 128, 0, 255, 621, 0, 4241, 6910, 0, 1432, 651, 7719, 30656, 9, 11881, 1470, 609, 10993, 136, 309, 132, 161, 515, 51, 91, 24, 380, 22, 1230, 125, 890, 

aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550119834495, gpu, 2432, 128, 0, 261, 649, 0.000610352, 4292, 6937, 0, 1363, 763, 7519, 17554, 5, 11871, 1558, 604, 11477, 134, 302, 155, 187, 512, 49, 115, 23, 461, 26, 1235, 141, 930, 

