aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132185640, cpu, 3584, 0, 0, 44, 0, 125, 273, 0, 67, 824, 326, 16383, 47, 526, 117, 162, 517, 46, 87, 23, 394, 22, 1215, 112, 899, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132191575, cpu, 3712, 0, 0, 43, 0, 125, 348, 0, 67, 747, 1988, 16384, 46, 535, 165, 182, 524, 46, 239, 38, 478, 31, 1363, 168, 887, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132199707, cpu, 3840, 0, 0, 44, 0, 126, 272, 0, 68, 746, 339, 16384, 46, 514, 116, 155, 511, 46, 91, 24, 377, 20, 1194, 137, 890, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132205907, cpu, 3968, 0, 0, 52, 0.00012207, 126, 273, 0, 140, 750, 325, 16384, 47, 529, 135, 175, 523, 46, 139, 27, 390, 23, 1266, 142, 864, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132211983, cpu, 0, 128, 0, 52, 0.000671387, 126, 272, 0, 81, 966, 3428, 16342, 48, 563, 186, 201, 552, 47, 158, 24, 394, 24, 1268, 206, 858, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132221545, cpu, 128, 128, 0, 46, 0.00274658, 125, 272, 0, 67, 742, 606, 16373, 46, 524, 148, 173, 514, 44, 114, 23, 385, 22, 1316, 167, 868, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132227849, cpu, 256, 128, 0, 45, 0.0128784, 125, 273, 0, 67, 741, 354, 16234, 67, 564, 145, 197, 550, 46, 116, 24, 389, 24, 1211, 133, 886, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132234117, cpu, 384, 128, 0, 47, 0.277161, 125, 362, 0, 69, 740, 2248, 16331, 49, 507, 127, 155, 495, 45, 90, 24, 379, 21, 1249, 117, 874, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132241945, cpu, 512, 128, 0, 47, 0.62384, 125, 273, 0, 67, 741, 394, 16382, 46, 535, 95, 138, 514, 44, 60, 24, 363, 20, 1269, 85, 911, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132247799, cpu, 640, 128, 0, 47, 0.396057, 125, 273, 0, 67, 742, 317, 16384, 46, 542, 72, 
