seg-gpu-timing, /home/tcpan/PhD/path/Data/segmentation-tests/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, gpu, 0, 336, 3, 0.602258, 8, 82, 0, 3, 471, 806, 45, 16607835, 11, 1, 118, 10, 489, 101, 155, 19, 312, 14, 1049, 156, 150, 5, 11, 187, 84, 
seg-gpu-timing, /home/tcpan/PhD/path/Data/segmentation-tests/oligoastroIII.1/oligoastroIII.1.ndpi-0000053248-0000008192.tif, gpu, 0, 9, 2, 0.08381, 8, 81, 480, 4, 471, 537, 30, 16620087, 6, 1, 207, 9, 12159, 139, 298, 19, 6296, 14, 1072, 213, 165, 4, 11, 5559, 82, 
seg-gpu-timing, /home/tcpan/PhD/path/Data/segmentation-tests/normal.3/normal.3.ndpi-0000028672-0000012288.tif, gpu, 0, 9, 3, 0.0135106, 7, 119, 35974, 4, 471, 1179, 66, 16599117, 5, 1, 154, 9, 1365, 101, 136, 19, 600, 14, 1041, 156, 126, 5, 11, 328, 83, 
seg-gpu-timing, /home/tcpan/PhD/path/Data/segmentation-tests/gbm2.1/gbm2.1.ndpi-0000004096-0000004096.tif, gpu, 0, 9, 3, 0.00123298, 7, 100, 367, 4, 471, 324, 18, 16619897, 6, 1, 171, 10, 2611, 82, 208, 18, 1672, 14, 1049, 185, 151, 4, 11, 1397, 82, 
seg-gpu-timing, /home/tcpan/PhD/path/Data/segmentation-tests/oligoIII.1/oligoIII.1.ndpi-0000012288-0000028672.tif, gpu, 0, 9, 3, 0.219192, 7, 119, 17989, 4, 471, 626, 35, 16608800, 5, 1, 172, 10, 4953, 101, 208, 18, 2344, 14, 1058, 185, 152, 5, 11, 1576, 104, 
